403.33542,2.275724211464E-4
403.62625,1.86638623766748E-4
403.91708,1.51065204615383E-4
404.20789,2.04668986898261E-4
404.49872,1.30110998813894E-4
404.78952,1.10618714347393E-4
405.08035,5.36037822828779E-5
405.37115,1.47166747722083E-4
405.66196,5.40910893945404E-5
405.95279,0
406.24359,9.59995009975176E-5
406.53439,6.96849169677412E-5
406.82523,8.04056734243168E-5
407.11603,4.10312588019847E-4
407.40683,1.76405174421834E-4
407.69763,1.27674463255582E-4
407.98843,1.10131407235731E-4
408.27924,1.22801392138957E-4
408.57007,8.72279729875922E-5
408.86087,6.09133889578158E-5
409.15167,6.91976098560787E-5
409.44247,1.4278098371712E-4
409.73325,7.65072165310166E-5
410.02405,1.28161770367244E-4
410.31485,1.05745643230768E-4
410.60565,9.94106507791553E-5
410.89645,6.87103027444162E-5
411.18726,1.57887504178658E-4
411.47806,1.08182178789081E-4
411.76883,7.06595311910663E-5
412.05963,1.41319062382133E-4
412.35043,6.82229956327537E-5
412.6412,1.05745643230768E-4
412.93201,9.59995009975176E-5
413.22278,1.03796414784118E-4
413.51358,1.18415628133994E-4
413.80435,7.69945236426791E-5
414.09515,1.42293676605458E-4
414.38593,1.21826777915632E-4
414.67673,1.16466399687344E-4
414.9675,9.94106507791553E-5
415.25827,9.94106507791553E-5
415.54907,6.91976098560787E-5
415.83984,9.21010441042174E-5
416.13062,9.258835121588E-5
416.42139,9.84360365558303E-5
416.71219,1.33522148595532E-4
417.00296,1.0233449344913E-4
417.29373,9.258835121588E-5
417.5845,7.30960667493789E-5
417.87527,4.77560969429276E-5
418.16605,9.50248867741926E-5
418.45682,8.04056734243168E-5
418.74759,1.40344448158808E-4
419.03836,9.69741152208427E-5
419.32913,7.60199094193541E-5
419.61987,1.33522148595532E-4
419.91064,6.96849169677412E-5
420.20142,1.11593328570718E-4
420.49219,8.52787445409421E-5
420.78293,1.26212541920594E-4
421.0737,1.09156793012406E-4
421.36447,9.64868081091802E-5
421.65521,4.58068684962775E-5
421.94598,5.06799396129027E-5
422.23672,1.01359879225805E-4
422.5275,7.79691378660042E-5
422.81824,1.30598305925557E-4
423.10901,1.51552511727046E-4
423.39975,1.86151316655085E-4
423.69052,1.09644100124068E-4
423.98126,1.24263313473944E-4
424.272,7.94310592009918E-5
424.56274,9.94106507791553E-5
424.85352,7.30960667493789E-5
425.14426,7.30960667493789E-5
425.435,4.67814827196025E-5
425.72574,8.52787445409421E-5
426.01648,4.77560969429276E-5
426.30722,8.28422089826294E-5
426.59796,1.01847186337468E-4
426.8887,9.11264298808924E-5
427.17944,5.6527624952853E-5
427.47018,1.04283721895781E-4
427.76093,8.23549018709669E-5
428.05167,9.3562965439205E-5
428.34241,9.258835121588E-5
428.63312,6.67610742977661E-5
428.92386,7.79691378660042E-5
429.2146,4.7268789831265E-5
429.50531,7.4070680972704E-5
429.79605,1.00872572114143E-4
430.08679,7.5045295196029E-5
430.3775,1.11106021459056E-4
430.66824,8.08929805359793E-5
430.95895,1.70557489081884E-5
431.24969,1.10131407235731E-4
431.54041,9.40502725508675E-5
431.83112,1.02821800560793E-4
432.12186,1.15979092575681E-4
432.41257,8.3329516094292E-5
432.70328,1.27187156143919E-4
432.99402,7.45579880843665E-5
433.28473,6.67610742977661E-5
433.57544,5.16545538362278E-5
433.86615,8.57660516526046E-5
434.15686,9.98979578908179E-5
434.44757,5.21418609478903E-5
434.73828,5.99387747344907E-5
435.02899,6.67610742977661E-5
435.3197,7.5045295196029E-5
435.61041,6.33499245161284E-5
435.90112,5.89641605111657E-5
436.19183,5.84768533995031E-5
436.48251,8.62533587642671E-5
436.77322,1.15004478352356E-4
437.06393,6.43245387394535E-5
437.35464,8.77152800992547E-5
437.64532,1.31572920148882E-4
437.93604,9.94106507791553E-5
438.22672,1.66659032188584E-4
438.51743,7.5045295196029E-5
438.80811,8.3329516094292E-5
439.09882,8.47914374292795E-5
439.3895,1.68120953523572E-4
439.68021,9.64868081091802E-5
439.97089,6.5786460074441E-5
440.26157,5.75022391761781E-5
440.55225,9.21010441042174E-5
440.84296,2.82638124764265E-5
441.13364,7.65072165310166E-5
441.42432,4.43449471612899E-5
441.715,7.16341454143913E-5
442.00568,5.5553010729528E-5
442.29636,9.64868081091802E-5
442.58704,4.92180182779151E-5
442.87772,8.62533587642671E-5
443.1684,7.35833738610414E-5
443.45908,6.91976098560787E-5
443.74976,9.11264298808924E-5
444.04044,7.06595311910663E-5
444.33109,9.89233436674928E-5
444.62177,1.3108561303722E-4
444.91245,1.3888252682382E-4
445.20309,1.09156793012406E-4
445.49377,7.79691378660042E-5
445.78445,5.99387747344907E-5
446.0751,9.40502725508675E-5
446.36578,1.10131407235731E-4
446.65643,5.79895462878406E-5
446.94708,6.5786460074441E-5
447.23776,7.79691378660042E-5
447.52841,7.60199094193541E-5
447.81906,1.12567942794044E-4
448.10974,8.96645085459048E-5
448.40039,9.55121938858551E-5
448.69104,8.28422089826294E-5
448.98169,1.18415628133994E-4
449.27234,7.99183663126543E-5
449.56299,5.70149320645156E-5
449.85364,1.0038526500248E-4
450.14429,1.99795915781636E-4
450.43494,9.59995009975176E-5
450.72559,9.74614223325052E-5
451.01624,6.5786460074441E-5
451.30688,9.30756583275425E-5
451.59753,8.04056734243168E-5
451.88815,9.45375796625301E-5
452.1788,8.86898943225798E-5
452.46945,7.65072165310166E-5
452.76007,6.96849169677412E-5
453.05072,9.11264298808924E-5
453.34137,5.94514676228282E-5
453.63199,1.30110998813894E-4
453.92264,1.03309107672456E-4
454.21326,9.30756583275425E-5
454.50388,5.40910893945404E-5
454.79453,8.23549018709669E-5
455.08514,5.45783965062029E-5
455.37576,6.43245387394535E-5
455.66638,1.16466399687344E-4
455.95703,6.77356885210911E-5
456.24765,6.43245387394535E-5
456.53827,1.14029864129031E-4
456.82889,7.30960667493789E-5
457.11951,8.67406658759297E-5
457.41013,8.08929805359793E-5
457.70074,7.60199094193541E-5
457.99136,8.52787445409421E-5
458.28195,1.01847186337468E-4
458.57257,1.59836732625309E-4
458.86319,1.07694871677418E-4
459.15381,1.05258336119106E-4
459.4444,1.90537080660048E-4
459.73502,9.40502725508675E-5
460.02563,7.79691378660042E-5
460.31622,5.31164751712153E-5
460.60684,9.50248867741926E-5
460.89743,1.06232950342431E-4
461.18805,7.55326023076916E-5
461.47864,7.11468383027288E-5
461.76923,5.40910893945404E-5
462.05984,1.39369833935482E-4
462.35043,8.08929805359793E-5
462.64102,1.21826777915632E-4
462.93161,1.01847186337468E-4
463.2222,2.04668986898261E-4
463.51279,7.99183663126543E-5
